"ValueCount","Name","LastWriteTime"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppX33k4ar3hz59p8d4crtdghymert3597b4.mca\CustomProperties","19/11/2018 18:05:31"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppX4ntkhxwsbeyehpc8rw4rymxtatw5fpfc.mca","19/11/2018 18:05:31"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppX4ntkhxwsbeyehpc8rw4rymxtatw5fpfc.mca\CustomProperties","19/11/2018 18:05:31"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppX66wagzxjne42yj8gb0a19nnf6gsq19de.mca","19/11/2018 18:05:31"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppX66wagzxjne42yj8gb0a19nnf6gsq19de.mca\CustomProperties","19/11/2018 18:05:31"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppX7kt4q4tvb4r8vjgtwhh8fmr5vc0c1cg0.mca","19/11/2018 18:05:31"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppX7kt4q4tvb4r8vjgtwhh8fmr5vc0c1cg0.mca\CustomProperties","19/11/2018 18:05:31"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppXabznmtkf3y662ck559x65d8zx458n7ed.mca","19/11/2018 18:05:31"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppXabznmtkf3y662ck559x65d8zx458n7ed.mca\CustomProperties","19/11/2018 18:05:31"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppXcws8xd982cjpxx8s367c9r2wtgn7np85.mca","19/11/2018 18:05:31"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppXcws8xd982cjpxx8s367c9r2wtgn7np85.mca\CustomProperties","19/11/2018 18:05:31"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppXnd7rsx17rcmjf7x4y33cgsex7qrrtn8z.mca","19/11/2018 18:05:31"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppXnd7rsx17rcmjf7x4y33cgsex7qrrtn8z.mca\CustomProperties","19/11/2018 18:05:31"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppXtyftjzcxztqw6f7vv9c9gmepx2dafdg9.mca","19/11/2018 18:05:31"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Messaging_4.1810.2922.0_x64__8wekyb3d8bbwe\ActivatableClassId\x27e26f40ye031y48a6yb130yd1f20388991ax.AppXtyftjzcxztqw6f7vv9c9gmepx2dafdg9.mca\CustomProperties","19/11/2018 18:05:31"
"0","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe","19/11/2018 18:04:56"
"0","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId","19/11/2018 18:04:56"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Microsoft.Microsoft3DViewer.AppX3r7kz3fzsv3dm0ns7jee9wptbk5awgtw.mca","19/11/2018 18:04:56"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Microsoft.Microsoft3DViewer.AppX3r7kz3fzsv3dm0ns7jee9wptbk5awgtw.mca\CustomProperties","19/11/2018 18:04:56"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Microsoft.Microsoft3DViewer.AppXe3ta9c0rw1nf7gbfgv7x021vs22w7p1h.mca","19/11/2018 18:04:56"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Microsoft.Microsoft3DViewer.AppXe3ta9c0rw1nf7gbfgv7x021vs22w7p1h.mca\CustomProperties","19/11/2018 18:04:56"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.1","19/11/2018 18:04:56"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.1\CustomProperties","19/11/2018 18:04:56"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.2","19/11/2018 18:04:56"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.2\CustomProperties","19/11/2018 18:04:56"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.1","19/11/2018 18:04:56"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.1\CustomProperties","19/11/2018 18:04:56"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.2","19/11/2018 18:04:56"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.2\CustomProperties","19/11/2018 18:04:56"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.1","19/11/2018 18:04:56"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.1\CustomProperties","19/11/2018 18:04:56"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.2","19/11/2018 18:04:56"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.2\CustomProperties","19/11/2018 18:04:56"
"0","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdgeDevToolsClient_1000.17134.1.0_neutral_neutral_8wekyb3d8bbwe","19/11/2018 18:03:49"
"0","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdgeDevToolsClient_1000.17134.1.0_neutral_neutral_8wekyb3d8bbwe\ActivatableClassId","19/11/2018 18:03:49"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdgeDevToolsClient_1000.17134.1.0_neutral_neutral_8wekyb3d8bbwe\ActivatableClassId\App.AppXhc7ryjv342fmqhkpn4g1kn0x84c1atan.mca","19/11/2018 18:03:49"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdgeDevToolsClient_1000.17134.1.0_neutral_neutral_8wekyb3d8bbwe\ActivatableClassId\App.AppXhc7ryjv342fmqhkpn4g1kn0x84c1atan.mca\CustomProperties","19/11/2018 18:03:49"
"0","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe","19/11/2018 17:47:35"
"0","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\BCHost.AppXh53yw7rsr3p10ckrvdjcxfa4xb4qx60q.mca","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\BCHost.AppXh53yw7rsr3p10ckrvdjcxfa4xb4qx60q.mca\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\BCHost.AppXn7txfz1nkmvhfkhvb2dejv890sd1g3eb.mca","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\BCHost.AppXn7txfz1nkmvhfkhvb2dejv890sd1g3eb.mca\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\ContentProcess.AppX6tf9c31gr6kcrz28bcsat85va7jw45v5.mca","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\ContentProcess.AppX6tf9c31gr6kcrz28bcsat85va7jw45v5.mca\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\ContentProcess.AppXdgchdnhx8gvzq24amqm88mz2cw57swmh.mca","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\ContentProcess.AppXdgchdnhx8gvzq24amqm88mz2cw57swmh.mca\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\F12.AppX3jd6br6pt94j9s1d5zxe1bd0chrbc9ng.mca","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\F12.AppX3jd6br6pt94j9s1d5zxe1bd0chrbc9ng.mca\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\F12.AppX9n0am9yagpm4zf9fr004nybvacpcq80q.mca","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\F12.AppX9n0am9yagpm4zf9fr004nybvacpcq80q.mca\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\MicrosoftEdge.AppXrrmnvhxpbgc76h2rbay28cqxrds1cr78.mca","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\MicrosoftEdge.AppXrrmnvhxpbgc76h2rbay28cqxrds1cr78.mca\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\MicrosoftEdge.AppXsg1872ac2dntd0sfvfxg65x8qdhz97n3.mca","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\MicrosoftEdge.AppXsg1872ac2dntd0sfvfxg65x8qdhz97n3.mca\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\PdfReader.AppX65vvatrsqeqm49dgygcybvgz15ksayay.mca","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\PdfReader.AppX65vvatrsqeqm49dgygcybvgz15ksayay.mca\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\PdfReader.AppXkdcfxz0jcm6xws16981vsfbt1wq1kq5m.mca","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\PdfReader.AppXkdcfxz0jcm6xws16981vsfbt1wq1kq5m.mca\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.1","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.1\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.2","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.2\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.3","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.3\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.4","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.4\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.5","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.5\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.6","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.BackgroundTransferTask.ClassId.6\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.1","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.1\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.2","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.2\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.3","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.3\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.4","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.4\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.5","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.5\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.6","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.BackgroundTransfer.Internal.NetworkChangeTask.ClassId.6\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.1","19/11/2018 17:47:35"
"1","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.1\CustomProperties","19/11/2018 17:47:35"
"4","HKEY_CURRENT_USER\Software\Classes\Extensions\ContractId\Windows.BackgroundTasks\PackageId\Microsoft.MicrosoftEdge_42.17134.1.0_neutral__8wekyb3d8bbwe\ActivatableClassId\Windows.Networking.ContentPrefetcher.Internal.ContentPrefetcherTask.ClassId.2","19/11/2018 17:47:35"
